时间(s),冰力(N),位移(m),速度(m/s),加速度(m/s2),应力(Pa)
1.935000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
1.940000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
1.945000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
1.950000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
1.955000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
1.960000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
1.965000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
1.970000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
1.975000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
1.980000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
1.985000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
1.990000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
1.995000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.000000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.005000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.010000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.015000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.020000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.025000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.030000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.035000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.040000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.045000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.050000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.055000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.060000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.065000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.070000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.075000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.080000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.085000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.090000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.095000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.100000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.105000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.110000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.115000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.120000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.125000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.130000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.135000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.140000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.145000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.150000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.155000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.160000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.165000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.170000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.175000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.180000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.185000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.190000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.195000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.200000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.205000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.210000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.215000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.220000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.225000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.230000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.235000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.240000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.245000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.250000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.255000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.260000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.265000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.270000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.275000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.280000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.285000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.290000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.295000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.300000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.305000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.310000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.315000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.320000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.325000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.330000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.335000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.340000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.345000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.350000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.355000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.360000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.365000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.370000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.375000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.380000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.385000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.390000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.395000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.400000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.405000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.410000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.415000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.420000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.425000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.430000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.435000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.440000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.445000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.450000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.455000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.460000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.465000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.470000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.475000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.480000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.485000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.490000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.495000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.500000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.505000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.510000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.515000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.520000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.525000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.530000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.535000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.540000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.545000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.550000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.555000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.560000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.565000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.570000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.575000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.580000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.585000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.590000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.595000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.600000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.605000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.610000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.615000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.620000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.625000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.630000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.635000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.640000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.645000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.650000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.655000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.660000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.665000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.670000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.675000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.680000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.685000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.690000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.695000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.700000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.705000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.710000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.715000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.720000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.725000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.730000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.735000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.740000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.745000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.750000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.755000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.760000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.765000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.770000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.775000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.780000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.785000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.790000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.795000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.800000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.805000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.810000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.815000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.820000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.825000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.830000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.835000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.840000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.845000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.850000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.855000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.860000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.865000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.870000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.875000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.880000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.885000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.890000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.895000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.900000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.905000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.910000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.915000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.920000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.925000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.930000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.935000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.940000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.945000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.950000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.955000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.960000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.965000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.970000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.975000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.980000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.985000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.990000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
2.995000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.000000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.005000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.010000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.015000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.020000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.025000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.030000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.035000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.040000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.045000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.050000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.055000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.060000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.065000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.070000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.075000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.080000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.085000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.090000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.095000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.100000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.105000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.110000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.115000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.120000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.125000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.130000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.135000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.140000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.145000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.150000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.155000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.160000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.165000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.170000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.175000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.180000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.185000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.190000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.195000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.200000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.205000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.210000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.215000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.220000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.225000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.230000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.235000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.240000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.245000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.250000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.255000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.260000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.265000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.270000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.275000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.280000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.285000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.290000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.295000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.300000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.305000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.310000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.315000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.320000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.325000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.330000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.335000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.340000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.345000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.350000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.355000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.360000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.365000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.370000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.375000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.380000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.385000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.390000,0.00,0.00000000e+00,0.00000000e+00,0.000000,0.00
3.395000,2819584.82,1.08539270e-02,1.15684828e+01,7861.284423,1693113.51
3.400000,7930846.89,1.87757921e-01,5.93478038e+01,8825.894427,33211945.48
3.405000,11649398.30,5.77853590e-01,9.22692752e+01,3530.083771,113772315.70
3.410000,13322486.81,1.05513577e+00,9.34024279e+01,-3988.156691,223291185.74
3.415000,11327096.38,1.41721706e+00,4.72755938e+01,-8544.875507,318203102.12
3.420000,11300049.82,1.56687579e+00,1.32481776e+01,-7324.461972,364657771.04
3.425000,9706139.21,1.53098523e+00,-2.95468880e+01,-8363.586128,364005421.80
3.430000,7960511.78,1.31028074e+00,-5.28324617e+01,-2325.542901,316923062.06
3.435000,6239901.45,1.00390871e+00,-7.37866062e+01,-6875.133198,234743561.04
3.440000,4161554.76,5.41063400e-01,-1.10142691e+02,-6113.513748,115145231.03
3.445000,2779872.36,-7.47713899e-02,-1.32450929e+02,-710.285773,-32901470.83
3.450000,1859774.06,-6.69318105e-01,-8.82841965e+01,18215.887118,-163479863.16
3.455000,941641.54,-8.60991004e-01,8.87132830e+00,15618.373619,-209862252.04
3.460000,644980.71,-6.58454125e-01,6.77222835e+01,9878.137922,-163925966.35
3.465000,441781.82,-2.11875538e-01,1.05072437e+02,2647.240653,-57017562.23
3.470000,302600.02,2.89176835e-01,8.57914846e+01,-8176.070014,63466933.52
3.475000,0.00,6.07748000e-01,3.96212143e+01,-10724.498784,147366136.22
3.480000,0.00,6.70785596e-01,-1.15111333e+01,-7029.090467,173344999.73
3.485000,0.00,5.70494496e-01,-2.18658185e+01,178.486415,154073096.97
3.490000,0.00,4.34801008e-01,-4.03859582e+01,-8239.332183,107345220.88
3.495000,0.00,1.24704448e-01,-8.01973237e+01,-4685.386046,23789887.30
3.500000,0.00,-3.01570006e-01,-8.51629795e+01,1745.898290,-81034310.25
3.505000,0.00,-6.76389272e-01,-5.73499170e+01,10187.682990,-168395072.20
3.510000,0.00,-8.12431601e-01,4.59735172e+00,12487.361476,-198042586.97
3.515000,0.00,-6.38851329e-01,6.46156602e+01,12017.449252,-152700283.80
3.520000,0.00,-1.80149932e-01,1.11980462e+02,3591.144465,-44509292.92
3.525000,0.00,3.48735325e-01,8.58602192e+01,-11826.916258,77034622.18
3.530000,0.00,6.24734194e-01,2.67903756e+01,-9989.815740,151479244.06
3.535000,0.00,6.47191273e-01,-1.53712894e+01,-6723.112005,165865728.65
3.540000,0.00,5.08102378e-01,-3.62606295e+01,-2386.331396,134558455.07
3.545000,0.00,2.92036092e-01,-5.22495168e+01,-4297.932418,74602975.75
3.550000,0.00,-1.38209621e-02,-6.58482071e+01,340.166969,-5507242.78
3.555000,0.00,-3.20970758e-01,-5.61629396e+01,1585.822843,-86598652.31
3.560000,0.00,-5.84094537e-01,-4.64778951e+01,4831.382622,-150610938.87
3.565000,0.00,-7.14739159e-01,1.22075527e+00,12759.655745,-173467356.85
3.570000,0.00,-5.47592747e-01,6.41760044e+01,11156.975890,-129100792.09
3.575000,0.00,-1.15117111e-01,1.01127735e+02,1902.540531,-27889411.02
3.580000,0.00,3.56212328e-01,7.69912467e+01,-9893.634868,81993122.53
3.585000,0.00,6.12612167e-01,2.72048555e+01,-8708.686601,149457564.83
3.590000,0.00,6.40808943e-01,-1.69377985e+01,-9375.183208,159726283.44
3.595000,0.00,4.51156501e-01,-5.40956542e+01,-3946.627641,117178844.93
3.600000,0.00,1.60135259e-01,-5.81260811e+01,1048.231185,45764793.05
3.605000,0.00,-1.12564024e-01,-5.01082749e+01,2120.084907,-27983609.04
3.610000,0.00,-3.36574095e-01,-4.05447174e+01,973.991329,-91075082.94
3.615000,0.00,-5.28723434e-01,-3.39091692e+01,4011.111979,-137340653.27
3.620000,0.00,-6.08190934e-01,8.82895148e+00,11416.656280,-148056493.88
3.625000,0.00,-4.29870986e-01,5.86797309e+01,7327.104423,-102464488.51
3.630000,0.00,-6.73195109e-02,8.20156454e+01,1927.872426,-14295753.09
3.635000,0.00,3.35818156e-01,7.23483124e+01,-6022.207254,81709218.51
3.640000,0.00,5.99143683e-01,2.99915174e+01,-9824.464292,145118454.88
3.645000,0.00,6.18900693e-01,-2.33417976e+01,-10972.168768,150878167.49
3.650000,0.00,3.85455862e-01,-6.31450990e+01,-3095.896203,99930604.77
3.655000,0.00,7.07375410e-02,-5.72240859e+01,3339.707934,24475126.61
3.660000,0.00,-1.78200982e-01,-4.38009276e+01,2005.116064,-44248379.28
3.665000,5463785.67,-3.21233143e-01,6.23874524e-01,14581.027540,-89118074.89
3.670000,6221149.50,-1.72907131e-01,4.57985291e+01,2067.424294,-67300691.41
3.675000,6183904.35,8.71175318e-02,6.01478171e+01,3609.133616,-44639.03
3.680000,5983443.65,4.26183272e-01,7.28494569e+01,475.688655,91423864.01
3.685000,4251963.82,7.70790875e-01,6.29550424e+01,-2237.839597,186355233.39
3.690000,3021537.00,1.03844480e+00,3.49830205e+01,-11975.077200,254284537.19
3.695000,2147169.22,1.05092491e+00,-2.42937334e+01,-6816.584899,262369583.64
3.700000,1525824.65,8.57870203e-01,-5.75073931e+01,-10988.912995,208051895.67
3.705000,1084283.84,4.09895477e-01,-1.20418550e+02,-9524.866009,91794439.34
3.710000,3134832.24,-2.27126948e-01,-1.13442543e+02,13020.995205,-58759092.86
3.715000,5765540.12,-6.00498846e-01,-3.44792305e+01,16530.434506,-157117280.99
3.720000,6975038.32,-5.46478299e-01,5.79680887e+01,17142.133676,-152396298.78
3.725000,5601830.25,-1.33349595e-01,9.16434596e+01,842.790191,-57190050.75
3.730000,5752285.07,3.54022987e-01,1.07200786e+02,4343.511493,73182124.78
3.735000,5525582.01,9.07531560e-01,1.02285084e+02,-8617.281535,210704592.19
3.740000,5571411.62,1.27399512e+00,4.33057513e+01,-9638.094141,308857380.27
3.745000,5555121.52,1.41421467e+00,1.53462329e+01,-6808.752708,349300200.71
3.750000,5593968.85,1.37587159e+00,-3.38472199e+01,-11165.264893,330396492.85
3.755000,4079123.67,1.04169782e+00,-1.05955778e+02,-17214.518922,236853456.36
3.760000,2974498.14,3.22731617e-01,-1.70230451e+02,-3944.063793,67137201.71
3.765000,2169004.88,-4.73347815e-01,-1.28835987e+02,17783.042157,-114071804.10
3.770000,1581638.98,-8.93538985e-01,-4.46578844e+01,13305.675393,-222211896.00
3.775000,1153331.59,-9.45916585e-01,2.79186550e+01,16749.287094,-235466854.85
3.780000,841009.72,-6.15953869e-01,9.66122910e+01,8705.930866,-157621684.37
3.785000,613264.53,-6.83998781e-02,1.13212534e+02,-2400.904261,-27021193.67
3.790000,447192.67,4.23497791e-01,7.64292677e+01,-10738.292075,97331937.86
3.795000,326093.02,6.75245602e-01,2.96369328e+01,-4487.195939,175862298.24
3.800000,0.00,8.07436048e-01,2.44502238e+01,-3187.242410,213560545.30
